temperature,humidity,soil_moisture,final_label
30.9073,40.9262,41.7168,2
31.1976,40.9709,47.0205,2
31.3853,41.5955,47.2041,2
30.7792,41.6117,52.8669,3
31.1368,41.0841,52.2314,3
30.9700,41.2559,57.6710,3
31.1392,41.0566,57.3663,3
31.3769,41.2308,63.3232,3
31.1636,40.5148,62.9113,3
30.7472,41.0900,68.5840,3
31.0809,41.4062,67.6724,3
30.8928,41.1769,73.8162,3
30.7895,41.4116,74.4558,3
31.1377,40.5999,79.0272,3
31.1207,40.9711,79.6210,3
31.0294,41.6840,84.6021,3
31.1078,41.3288,84.9760,3
31.2324,41.0299,89.1437,3
30.8282,40.3204,89.5608,3
30.9751,40.9524,95.2513,3
31.0302,41.6212,94.4503,3
30.8584,40.6753,100.0000,3
31.2829,40.8743,99.4680,3
31.3587,44.8280,0.5051,3
30.9384,45.3823,0.5385,3
31.1479,45.1746,5.9612,3
31.1105,46.3679,4.4106,3
30.7086,45.5614,10.5104,3
31.2112,44.9336,10.5534,3
31.1441,45.1000,15.9054,2
30.7803,45.3816,16.5122,2
30.8051,44.8738,21.6476,2
30.7895,45.5153,21.0803,2
30.9691,45.7031,26.7799,2
31.1086,44.6174,26.6719,2
30.8385,45.1967,31.5826,2
31.4321,45.1872,30.8676,2
31.3466,45.4809,37.2236,2
31.3503,45.7801,36.3962,2
30.7744,45.5159,41.9740,2
31.0183,44.9267,42.3972,2
31.1331,45.2165,46.6743,2
31.2945,45.3399,47.9273,2
30.6320,45.2802,52.2731,2
31.0599,45.5461,52.8166,3
31.0563,45.2670,57.1149,3
30.8713,45.5995,57.6420,3
31.2807,45.5111,63.5975,3
31.1192,45.1324,63.0823,3
31.1807,44.6255,69.0429,3
30.9526,45.2373,68.3822,3
31.0447,44.8691,73.7601,3
31.1715,44.6498,73.0338,3
31.2318,45.4761,79.0967,3
30.9162,45.4778,78.3459,3
31.0252,44.8712,84.1295,3
30.8466,45.4899,84.4271,3
30.9385,45.5902,88.9955,3
31.0456,45.0787,89.8449,3
31.1813,45.6537,94.7783,3
30.4607,45.1339,95.5195,3
30.9876,44.6879,100.0000,3
31.1574,45.0450,99.8766,3
30.8832,49.6305,0.0283,3
30.8195,49.4708,0.0000,3
31.3448,49.7418,5.2020,3
31.0688,49.7778,5.1764,3
31.2043,49.9169,10.2809,3
31.3819,49.8802,10.6506,3
30.9639,49.5445,15.6672,2
30.8941,49.6334,15.2777,2
30.9849,49.3761,20.3700,2
31.1843,49.4052,21.7021,2
31.0037,49.3517,25.8635,2
31.0604,49.4871,26.6867,2
31.0660,50.1019,31.8071,1
30.8553,49.1522,31.8463,1
30.8490,49.6521,37.2899,1
31.2366,49.2129,37.3028,2
31.1171,49.2913,42.0256,2
31.1469,49.2718,42.2562,2
31.3418,49.7629,47.4094,2
31.0995,49.3123,47.1135,2
30.7452,49.5490,52.9728,2
31.0385,49.2105,52.6646,2
31.3210,49.7431,57.8800,3
31.4621,50.2833,57.6547,3
31.0035,49.6817,62.7014,3
31.2225,49.5041,63.3437,3
30.9375,49.2374,67.4283,3
31.3496,49.7561,68.7577,3
31.1223,48.7824,73.3087,3
31.0014,49.1493,72.8374,3
30.8572,49.4884,78.9721,3
31.2341,50.0926,79.2903,3
31.0175,50.0138,83.4196,3
30.6369,49.2077,84.6166,3
31.0863,49.1352,89.1101,3
30.8043,49.1012,90.2492,3
31.0239,50.0046,94.2918,3
31.1509,49.5418,95.1767,3
31.1035,49.7692,100.0000,3
30.8344,49.6935,99.9484,3
30.8973,53.8924,0.4608,3
30.9559,53.5790,0.0000,3
30.6917,53.6115,5.6592,3
30.9380,54.1125,5.1606,3
31.0124,53.5975,11.0171,2
30.8608,53.6455,10.2526,2
30.9403,53.6948,15.7328,2
31.2630,53.6810,16.0670,2
31.0872,54.1053,20.9014,2
30.9927,53.9077,20.8946,2
31.1523,54.3856,25.8263,2
31.3590,53.5365,26.9846,2
31.1898,53.8643,31.5035,1
31.0025,53.4676,31.5821,1
31.0159,53.7415,36.1368,1
31.0572,54.0630,37.3141,1
31.0572,54.4529,41.8166,2
31.0353,53.2491,41.9034,2
31.4102,53.5746,46.6045,2
31.2270,53.8010,47.7837,2
30.9932,53.3821,52.5398,2
31.1636,53.6625,52.8256,2
30.9453,53.8117,57.8932,3
30.9115,53.7262,57.7014,3
31.1761,53.9462,63.4087,3
30.7256,53.3948,62.8396,3
30.8934,53.5214,68.8837,3
31.1924,53.5571,68.7169,3
31.1184,53.6744,74.2583,3
30.9204,53.7000,73.1588,3
30.8520,53.2760,78.4544,3
31.0693,53.5935,78.8124,3
30.9928,54.2160,83.6419,3
30.8038,53.4306,84.1746,3
31.1556,53.8698,89.9460,3
31.0310,53.5653,90.2904,3
30.4958,53.7030,94.9518,3
31.4274,53.1860,94.5268,3
30.7811,53.1447,99.8977,3
31.2192,54.0460,99.7341,3
31.1859,57.8354,0.2783,3
31.2835,57.8365,0.5385,3
30.8100,58.0917,5.7800,2
31.2387,57.5392,5.1603,3
31.1131,58.0277,10.5843,2
31.3385,57.5060,10.4062,2
30.7151,58.0811,16.0668,2
31.7224,58.2026,15.9552,2
31.1036,57.7998,21.1179,2
31.1079,57.3053,21.1511,2
31.0728,58.4209,26.2500,2
30.8995,57.9753,26.3530,2
31.0265,57.5110,31.5009,1
30.9368,57.8298,31.9450,1
30.9177,57.8284,37.1127,1
30.9988,58.6775,36.9665,1
30.8043,57.6429,41.6353,1
30.8876,58.0558,41.5520,1
30.9864,58.2376,47.1085,2
31.1869,57.3898,47.1831,2
30.8754,57.9847,52.1142,2
31.4666,57.4029,53.1995,2
31.2283,57.9877,57.9220,2
31.4236,58.6360,57.7911,2
31.0842,57.7290,62.5732,3
31.1453,57.9696,62.3528,3
31.1438,57.9797,68.1204,3
30.9193,58.0219,69.2255,3
31.1323,58.1289,73.2681,3
30.9698,58.0771,73.0050,3
31.0941,58.0428,78.9281,3
31.1165,57.9121,78.6363,3
30.8170,57.8676,84.8628,3
31.2575,57.7911,84.0275,3
30.9647,57.7629,89.6176,3
31.2641,58.5736,89.0588,3
31.1829,58.0574,94.5720,3
30.8474,57.9773,95.7968,3
31.1064,57.6586,99.9214,3
30.8246,57.9003,100.0000,3
30.9141,61.1286,0.1384,2
30.9523,61.8801,0.0000,2
31.1327,61.9829,5.7284,2
31.2431,62.0241,5.0027,2
31.0782,62.0616,9.6501,2
31.4355,62.3196,10.2946,2
30.6694,62.0511,15.4955,2
31.0405,61.4561,15.5534,2
30.9704,62.0476,20.9345,2
31.0631,62.5616,20.7951,2
30.8704,61.5871,26.0602,2
30.7724,62.3933,26.2677,2
31.2405,62.5450,31.1464,1
30.9832,62.5048,31.6736,1
31.1569,62.4152,37.2904,1
31.1347,62.5242,36.8080,1
31.1565,62.0522,42.6155,2
30.9125,61.6004,42.4327,2
30.8486,61.7695,48.0009,2
31.2459,62.0025,45.8457,2
31.1593,62.3040,52.8900,2
31.1468,62.0508,52.4263,2
30.8314,61.8960,58.0555,2
31.1202,62.3422,57.1915,2
30.7208,61.9914,62.6479,2
31.0898,61.7123,63.7480,2
30.8882,62.5831,68.6832,2
30.8416,62.7337,68.5538,2
31.0859,62.0857,73.9175,2
31.1577,61.8458,73.5774,2
31.0758,62.2801,79.2472,2
31.0855,61.9402,78.6466,2
30.8143,62.2830,83.9025,2
31.0143,62.1766,84.2125,2
31.0515,61.8338,89.6081,2
30.9901,62.0793,90.0527,2
31.1537,61.9340,94.6624,2
31.3725,62.0131,94.7568,2
31.1855,62.1698,99.8136,2
30.9039,62.1022,100.0000,2
31.3168,65.8762,0.8814,2
30.9949,66.5932,0.0000,2
30.7305,65.9219,5.0977,2
31.1574,66.3251,5.1380,2
31.2762,66.3164,10.6662,2
31.6748,66.3134,10.1784,2
31.1488,66.5360,15.9400,2
31.0840,66.7605,16.4681,2
31.0292,66.1227,21.2672,2
30.9228,66.5813,21.2647,2
31.5866,66.7578,25.7764,2
30.9489,65.7416,25.2469,2
31.0754,65.9581,32.3995,1
31.2842,66.2343,31.4148,1
31.3497,66.8302,36.3758,1
30.8404,66.2255,37.0577,1
30.9499,66.4515,43.0804,2
30.7714,66.1821,41.4118,1
30.8853,66.2274,47.0048,2
31.1566,66.3611,47.5179,2
30.9913,66.2514,52.4562,2
31.0029,66.4415,51.6698,2
31.1102,66.0552,57.7253,2
30.7403,66.2082,58.0337,2
31.1440,65.9599,63.3623,2
31.2806,66.1677,63.1584,2
30.6389,66.0467,68.5563,2
31.2437,66.1360,69.7557,2
31.1154,65.9338,74.3278,2
30.8020,66.4143,73.2196,2
30.7811,66.6044,78.8175,2
31.3978,66.0104,78.1675,2
30.9567,67.1829,84.6275,2
31.1634,66.4919,83.9681,2
31.5985,66.4532,89.6558,3
31.2496,65.9338,89.0340,2
31.0035,66.6132,94.0878,2
31.0392,66.2531,93.9496,2
30.9508,66.4785,99.2584,2
31.3349,66.4562,100.0000,2
31.0543,70.1986,0.0000,2
31.1250,70.3308,0.0944,2
30.8729,70.6617,5.5262,2
30.7271,70.5465,4.5023,2
30.6804,70.3481,11.9248,2
31.2077,70.9439,10.8305,2
31.0937,70.7949,15.4697,2
31.1467,70.8794,16.1392,2
31.3012,70.5811,21.8987,2
31.0110,71.1616,21.3394,2
30.9758,70.1726,25.9118,2
30.8608,70.4997,25.6788,2
31.3112,70.5595,31.6140,1
30.8196,70.2956,30.4688,1
31.3762,70.1010,36.1712,1
31.3353,70.6426,36.9025,1
31.1207,70.8125,42.1552,1
30.7439,70.7463,42.3164,1
31.2869,70.1516,47.0037,2
31.1311,70.2430,46.1920,2
31.0921,70.7948,52.5671,2
31.1623,70.6473,52.6368,2
31.0798,70.9311,57.4126,2
31.2072,70.1721,57.4973,2
31.2918,70.1634,63.0371,2
31.5249,70.8340,62.7893,3
30.9395,70.4753,69.0770,2
30.8523,70.2077,68.7777,2
30.7164,70.2530,73.6417,2
31.0459,70.1169,73.8611,2
31.1634,70.3276,79.7777,2
31.1206,70.2249,79.7578,2
30.9480,70.5800,83.9671,2
31.1775,70.3819,84.0001,2
31.0206,70.3757,90.0096,2
30.8011,70.5152,89.5184,2
31.0277,70.8168,93.9849,3
31.1662,70.1528,94.4825,2
30.7831,70.4267,99.7109,2
31.3803,70.5987,100.0000,3
30.8311,74.9589,0.8191,3
31.2266,74.3432,0.0000,3
31.0743,74.5637,6.5297,3
30.9562,74.7238,4.9630,3
31.0990,75.1516,10.5837,2
31.0088,74.4147,11.1307,2
31.0239,74.6808,14.6200,2
31.0272,74.6165,14.8765,2
31.2506,74.5763,22.0004,2
31.3355,74.5209,21.7373,2
31.3747,74.5691,25.7995,2
30.6216,74.8510,25.8291,2
31.1347,74.5665,31.1891,1
30.9403,74.3469,31.2980,1
30.9053,74.7326,36.8942,1
30.8384,75.0671,36.7623,1
31.3531,74.8092,42.1398,2
30.9544,74.9213,42.1220,2
31.2243,75.2182,47.0050,2
31.1753,74.9124,47.5975,2
30.9660,74.6130,52.3396,2
30.9319,74.4848,52.5793,2
30.9011,74.8675,57.9232,3
31.0865,74.6548,57.9292,3
31.0032,74.9707,62.9367,3
31.1277,74.3449,63.5139,3
30.9408,74.4632,67.8517,3
30.8090,74.5924,69.1704,3
30.9240,74.0741,73.8669,3
30.8298,74.9813,73.4737,3
30.9978,75.0960,79.2562,3
30.8034,74.4071,78.0556,3
31.5733,74.4780,84.7954,3
30.9462,74.4129,84.2213,3
30.9873,74.9774,89.8809,3
30.9346,74.3049,88.8751,3
30.5961,74.6545,94.7309,3
30.8241,74.3577,94.7288,3
30.9262,74.6730,99.8164,3
31.1024,74.5673,99.7556,3
30.6763,78.9323,0.0443,3
31.0171,79.5209,0.0814,3
31.0213,79.0971,6.3196,3
31.1032,78.2803,5.4792,3
30.8768,78.3706,11.3751,3
31.3489,78.6758,10.0770,3
31.0847,78.6818,15.7219,2
30.9100,78.8272,15.0873,2
31.2180,79.3085,21.0025,2
31.0454,79.1361,21.0536,2
31.3985,78.5525,26.7463,2
31.0298,78.6110,27.4393,2
31.5297,78.8850,31.8013,1
30.9584,78.8543,31.0127,1
30.7966,79.5006,36.8227,1
31.0627,78.7042,36.9371,1
30.7519,78.7152,41.5054,2
31.3112,78.4518,41.5157,2
30.6431,78.6804,47.1387,2
31.2482,78.8808,47.1631,2
31.1126,78.8145,53.8365,2
30.9344,79.0715,53.0448,2
30.9287,78.9970,57.6443,3
31.1074,78.9776,57.8246,3
30.8215,79.5065,63.4511,3
30.7349,78.8213,62.3732,3
31.2050,78.9408,68.4231,3
30.8842,78.8527,68.8146,3
31.2638,79.2013,72.9081,3
31.0154,79.0234,73.3168,3
30.7208,78.5614,79.6973,3
30.8143,78.9616,78.8692,3
31.0219,78.8514,84.6051,3
31.0598,78.7597,84.2362,3
30.7971,79.0901,89.1332,3
30.9280,79.1013,89.2700,3
30.9824,79.2977,94.2503,3
31.1523,79.2322,95.3203,3
31.4879,78.7547,99.5660,3
31.2161,79.2294,99.6046,3
31.1496,83.9752,0.0523,3
31.2373,83.6309,1.2519,3
31.1018,83.5338,4.8689,3
31.0576,83.0240,4.3205,3
30.7320,83.2869,10.7512,3
30.8443,83.6251,9.9713,3
31.1041,83.0333,15.8429,2
31.2323,83.3851,16.1434,2
31.1687,82.7761,21.6199,2
30.8406,83.1261,20.8770,2
31.1227,83.0125,26.2365,2
31.3764,82.7693,26.3146,2
30.8298,83.3602,31.2156,2
31.0603,82.7605,32.2247,2
31.0672,83.1992,37.2566,2
30.8023,82.9734,36.9271,2
30.7002,82.6615,41.6946,2
30.8244,83.0547,42.3665,2
31.2026,83.7007,47.3571,2
31.0835,83.1504,47.5286,2
31.1323,83.4345,53.0907,3
31.1565,83.6109,52.6450,3
30.9303,83.0235,57.8418,3
30.8359,82.9739,57.3248,3
31.1214,83.2640,62.2734,3
30.9218,83.7055,63.4728,3
31.1435,82.9586,68.5647,3
31.0497,82.9189,68.1742,3
30.9584,82.7113,73.0224,3
31.0127,82.9035,73.5338,3
30.7315,83.3983,79.9876,3
31.2581,83.4971,79.2604,3
31.1057,83.1839,83.7533,3
31.1906,83.3471,83.9790,3
31.1578,82.9497,89.1586,3
31.2077,83.2871,89.3577,3
30.9831,83.2103,93.8191,3
30.9011,82.7784,94.7428,3
31.2704,83.3010,99.7442,3
30.9113,82.9317,100.0000,3
31.0662,87.4283,0.0000,3
30.8164,87.3552,0.0000,3
31.0792,87.4044,5.5634,3
30.6788,87.0368,5.2134,3
30.9232,87.2753,10.5808,3
30.9036,87.4261,10.7983,3
31.0656,87.5846,14.7030,3
30.9354,87.6361,15.3573,3
30.8526,87.3305,21.0440,2
30.9457,87.9215,21.1959,2
30.8721,86.9366,26.5186,2
30.8673,88.0142,26.5298,2
31.1646,87.4430,32.1397,2
30.5736,87.0074,32.0960,2
31.3527,86.9978,35.9328,2
31.0861,87.5140,36.9158,2
31.0407,86.8129,41.9178,2
31.0075,87.2039,41.1459,2
31.1696,87.6282,46.9711,2
31.0154,87.2193,47.1248,2
31.1513,87.5236,53.1690,3
31.2634,87.3169,54.0526,3
31.3626,87.1710,57.9580,3
30.6555,87.3766,58.7316,3
31.6089,87.3320,63.3253,3
31.1737,87.9623,62.6664,3
31.5837,87.2733,67.8360,3
30.9896,87.1255,68.6307,3
30.7222,87.4109,74.0162,3
31.3492,87.5726,74.3948,3
30.9315,87.4867,77.8328,3
31.0298,87.4844,79.1860,3
30.7378,87.2514,84.0851,3
30.9668,87.5859,84.1021,3
31.0725,87.2215,90.0061,3
31.2805,87.2759,90.8990,3
30.8993,87.6706,94.2613,3
31.2072,87.5769,94.2310,3
31.0265,87.9287,99.5928,3
31.1330,87.4691,99.9789,3
30.7064,91.8275,0.0058,3
31.2734,91.6485,0.0322,3
31.1271,91.2827,6.0422,3
30.9775,91.4702,5.9093,3
31.1021,91.5080,10.7332,3
31.1778,91.5434,10.9875,3
30.7985,91.6575,16.1896,3
31.1770,90.9066,15.7262,3
30.8098,91.9647,20.8573,2
31.2876,91.2138,21.2480,2
31.0542,92.4082,26.9048,2
31.2754,92.1873,26.4577,2
31.0327,91.5149,31.7429,2
30.4986,91.5796,31.6923,2
31.0215,91.1197,36.7672,2
30.7459,92.1111,36.7134,2
30.6401,91.5170,42.5530,2
31.0878,91.3048,41.7661,2
30.9953,91.4471,46.7386,2
31.0391,91.1788,47.8429,2
31.2669,91.2780,52.2733,3
30.9680,91.5695,52.7600,3
31.1452,91.7109,58.6717,3
31.0647,91.1882,57.0901,3
31.3798,91.7318,63.2611,3
31.1424,91.6270,63.3745,3
30.9781,91.8955,68.1586,3
30.8720,91.0717,68.3022,3
31.3061,91.4417,72.9949,3
31.1096,91.3836,74.4583,3
31.2676,91.1977,78.8604,3
30.9016,91.2308,78.9194,3
31.2163,91.5544,83.9525,3
30.6114,91.3792,84.4864,3
30.7842,91.9637,89.1819,3
31.0914,91.4592,88.8855,3
31.1407,91.3995,94.3203,3
30.5774,91.9698,94.7399,3
31.2739,91.7650,100.0000,3
30.9398,91.1672,100.0000,3
31.0787,95.6496,0.3714,3
31.1143,95.9812,0.0000,3
31.2482,95.7881,5.8056,3
31.2463,95.9954,5.2076,3
31.1945,96.1227,10.8297,3
31.0932,96.0030,10.2635,3
31.3554,95.2849,15.8067,3
30.9714,95.5972,15.9421,3
30.8275,96.4351,20.3766,3
30.8624,95.4758,21.1519,3
31.2555,95.9473,27.0520,2
30.8872,95.9871,26.1640,2
31.0982,96.1221,30.7328,2
31.4508,95.7459,30.7756,2
30.9141,95.8202,36.4956,2
30.6431,95.8185,36.4812,2
31.1829,95.4690,43.2360,2
31.1554,95.8485,42.4168,2
30.6883,95.6404,48.2599,3
30.9886,95.7706,47.1352,2
31.3455,95.7161,52.0057,3
31.5684,95.3770,52.5829,3
30.8843,95.5790,57.3648,3
30.9446,96.0847,56.9437,3
31.3048,96.1160,63.4124,3
31.0779,95.8725,63.8696,3
30.7035,96.0077,68.0480,3
31.2178,95.6054,68.7745,3
30.7429,95.2817,73.6277,3
31.3397,95.9504,73.9488,3
31.2247,95.6704,79.2527,3
30.9367,95.6953,78.8524,3
30.9435,95.7697,84.0832,3
30.9111,95.7473,84.2882,3
30.8327,95.9147,89.2268,3
31.0923,95.5899,89.9989,3
31.2439,95.4747,94.9993,3
31.3419,95.5050,94.3024,3
31.1996,95.3973,99.6112,3
30.8497,96.0137,99.6538,3
30.9957,99.7755,0.5743,3
30.8808,99.5777,0.0000,3
31.1914,100.2298,5.8874,3
30.8004,99.9306,6.4768,3
30.9922,99.8310,10.5158,3
31.1586,100.1540,10.2191,3
30.9356,99.9111,15.4244,3
30.8057,100.5424,15.5860,3
30.9826,99.9043,21.0124,3
31.1396,99.8604,21.6223,3
31.1722,99.9427,25.9827,2
31.2696,99.9514,25.6944,2
31.2568,99.7821,32.0132,2
30.5498,99.8894,32.1589,2
31.0537,100.1794,36.3911,2
31.1222,100.0011,36.9638,2
31.4605,100.3914,42.5013,2
31.2136,99.7273,41.8696,2
30.7461,99.6191,46.9252,2
31.0468,99.6325,47.3488,3
31.0218,99.6597,53.3944,3
30.7877,100.3352,51.5044,3
31.0242,99.6407,57.5675,3
31.4147,99.8959,57.3425,3
31.1502,99.8933,63.2332,3
30.8697,99.7404,62.7641,3
31.2123,99.9320,67.8969,3
31.0850,100.0238,68.7079,3
30.9563,99.9767,73.8951,3
30.8508,100.2659,73.6924,3
30.8324,99.6675,78.8977,3
30.9426,100.2264,78.8040,3
31.1132,99.7454,84.1990,3
31.3157,99.9556,83.9340,3
30.8799,99.9944,90.1783,3
30.7799,99.9850,88.6167,3
30.9705,100.0788,93.9467,3
30.9637,100.0872,94.8024,3
31.1204,99.7076,100.0000,3
30.9326,100.2142,98.8447,3
33.3631,20.0297,0.6747,3
33.4384,20.0565,0.1877,3
33.6717,19.8854,4.5616,3
33.1021,20.1993,5.3748,3
33.3698,19.8242,10.6167,3
33.4630,20.1439,9.9720,3
33.0682,19.7259,15.1139,3
33.1405,20.4709,14.6560,3
33.5150,20.2721,21.5464,3
33.4765,20.3960,21.9443,3
33.3606,20.1342,26.9537,2
33.2487,19.9265,26.0029,2
33.5132,19.4306,32.2973,2
33.5278,20.1770,30.3973,2
33.2130,20.4471,36.7534,2
33.0762,20.0665,37.1817,2
33.5274,19.9549,42.6730,2
33.2807,20.1620,42.1728,2
33.3944,19.8863,47.1966,3
33.4275,19.9122,47.7350,3
33.3139,20.4705,52.3412,3
33.6051,20.2890,52.7145,3
33.4364,19.7813,57.6362,3
33.4650,19.9865,58.4863,3
33.3301,19.8818,62.3255,3
33.5498,20.1660,63.6464,3
33.6277,20.2367,68.8366,3
33.5431,20.2292,67.5001,3
33.2011,19.6210,74.3193,3
33.2645,19.8131,73.6875,3
33.1723,20.1142,77.8822,3
33.1856,20.0596,78.3266,3
33.6809,20.0139,84.7766,3
33.4926,19.9964,83.7122,3
33.6069,20.1324,90.5160,3
33.5867,19.8808,89.6184,3
33.5055,20.3489,95.3978,3
33.3887,19.6353,93.8099,3
33.1931,19.8225,100.0000,3
33.7250,20.2880,100.0000,3
33.2796,23.7559,0.0000,3
33.0141,23.8763,0.0000,3
33.4544,24.2512,4.9183,3
33.5348,24.0094,5.2682,3
33.1991,24.5371,10.5367,3
33.5568,23.8457,10.6135,3
33.5355,23.5974,16.3735,3
33.1712,24.2738,16.6833,3
33.6120,23.7635,20.9636,3
33.6677,23.9655,20.8727,3
33.3435,24.3815,25.5473,2
33.5463,24.0237,26.3101,2
33.3761,24.3905,31.5684,2
33.7091,24.5074,31.1813,2
33.6941,24.3063,36.9270,2
33.5907,23.8982,36.1524,2
33.4260,24.0286,43.1421,2
33.2682,24.2226,42.2012,2
33.6673,23.9122,46.5624,3
33.6999,24.2347,47.7733,3
33.5924,24.5195,52.4426,3
33.2913,23.6116,52.1341,3
33.4335,24.0001,57.3243,3
33.4311,24.6134,57.8667,3
33.1945,24.5923,62.7708,3
33.7169,24.1316,63.2095,3
33.7332,23.8051,67.8960,3
33.3557,24.1685,69.7421,3
33.2434,23.8193,73.2163,3
33.4675,24.3581,73.3307,3
33.4253,24.7941,78.9650,3
33.4853,24.7772,78.5984,3
33.2684,24.0696,83.9466,3
33.0569,24.2519,84.3190,3
33.3839,24.2848,89.6027,3
33.1578,24.2971,89.7529,3
33.1016,24.6495,94.1189,3
33.1934,24.2711,95.0042,3
33.5766,24.3788,99.7402,3
33.4428,24.1155,100.0000,3
33.4347,28.2696,0.0000,3
33.0506,28.6701,0.1488,3
32.9597,28.6590,5.2366,3
33.2337,28.1134,4.9190,3
33.2347,28.1819,11.3766,3
33.4953,29.0319,10.6392,3
33.5369,28.1568,15.7055,3
33.4047,28.6071,15.7647,3
33.4913,28.5157,20.9012,3
33.3399,28.2204,21.5938,3
33.3606,28.5197,26.2375,2
33.6336,27.8246,26.4673,2
33.1701,28.5383,31.5057,2
33.1254,28.5223,31.6910,2
33.3748,28.3897,36.9229,2
33.6567,28.3268,37.3486,2
33.4136,28.8098,41.9877,2
33.2878,28.0917,42.0884,2
33.2624,28.8424,46.9328,3
33.2830,28.5954,47.9613,3
33.5673,28.7387,52.5915,3
33.4078,29.0246,53.4767,3
33.5639,28.7530,58.3240,3
33.1799,28.4092,58.6431,3
33.5651,28.4020,63.9123,3
33.4949,28.6477,63.3452,3
33.5293,28.6049,69.0709,3
33.7070,28.2857,68.5988,3
33.6753,28.3816,73.0298,3
33.2393,28.1692,73.4551,3
33.2718,28.7298,78.8090,3
33.6733,28.0820,78.7707,3
33.4419,28.6643,84.7823,3
33.3134,28.7191,83.3696,3
33.5953,28.0187,89.6970,3
33.6469,28.6872,88.6541,3
33.3316,28.6361,95.0810,3
33.4762,27.7606,95.3359,3
33.6963,28.4702,100.0000,3
33.5217,28.8592,100.0000,3
33.3828,32.7460,0.0000,3
33.4211,32.1018,0.2614,3
33.6553,32.9377,5.7387,3
33.4105,32.6753,5.8589,3
33.5945,33.0775,10.1900,3
33.2853,32.5318,10.0548,3
33.1568,32.7722,15.9897,3
33.4703,32.7377,15.0576,3
33.3250,32.5435,21.0769,3
33.1291,32.3532,20.8344,3
33.6327,32.7101,26.8266,2
33.3966,32.6319,26.5653,2
33.3856,32.4442,30.8341,2
33.3015,32.8824,32.2093,2
33.2664,32.1115,37.3054,2
33.4349,32.2275,35.2867,2
33.2284,32.4927,41.5294,2
33.5594,32.3878,42.1115,2
33.8958,32.6668,47.3107,3
33.4025,32.8323,47.6410,3
33.2203,32.5082,52.2979,3
33.3645,33.1796,52.9403,3
33.4051,33.0049,57.9890,3
33.0934,33.1308,57.8165,3
32.9698,32.1517,63.7217,3
33.1044,33.0363,63.1984,3
33.5638,32.5545,68.6827,3
33.4844,32.6200,67.8883,3
33.4928,32.0865,74.1500,3
33.4605,32.7708,72.3758,3
33.1959,32.4799,79.2842,3
33.2325,33.3960,78.8157,3
33.2179,32.5755,83.7351,3
33.1842,32.9349,84.4671,3
33.5243,33.0146,89.7170,3
33.2076,32.8442,88.9104,3
33.3254,32.6179,94.6633,3
33.0628,32.3413,94.7256,3
33.2989,32.9695,100.0000,3
33.1970,32.6495,100.0000,3
33.3942,36.7200,0.4301,3
33.3662,37.2234,0.0000,3
33.3261,37.0792,5.3134,3
33.4427,36.2693,5.0865,3
33.5939,36.6070,10.8766,3
33.4747,36.7822,11.2052,3
33.3531,36.7611,15.6839,3
33.4372,37.0722,15.0532,3
33.5947,36.8625,21.3296,3
33.8994,36.6886,20.4403,3
33.4598,36.9478,26.7516,2
33.3134,36.5931,25.5493,2
33.1476,36.7173,31.5207,2
33.8341,36.3343,31.7466,2
33.2759,36.9090,36.5655,2
33.6281,37.1509,36.7856,2
33.7089,37.0701,42.8015,2
33.4124,37.1276,41.7211,2
33.2471,37.4961,46.8255,2
33.3338,36.2727,46.9455,3
33.2222,36.6410,52.7815,3
33.5293,36.5401,52.2367,3
33.6378,37.3537,58.5227,3
33.0918,37.1989,58.8216,3
33.0819,37.1669,63.2705,3
33.3556,36.8740,63.3795,3
33.6526,37.1739,67.6676,3
33.2913,36.8702,69.2072,3
32.8756,36.6589,72.9203,3
33.1472,37.1378,73.4183,3
32.9543,36.7946,79.9653,3
33.0597,37.0020,79.7312,3
33.4112,37.4205,83.8806,3
33.7102,37.2051,84.1943,3
33.1236,36.5416,88.3016,3
33.5399,36.9844,89.5133,3
33.3965,37.2494,94.8857,3
33.3101,36.8863,95.7606,3
33.5455,36.7251,99.9778,3
33.5137,36.7158,99.7452,3
33.4188,41.5084,0.3955,3
33.3391,41.3133,0.0043,3
33.4900,41.1287,4.2080,3
32.8116,41.1206,4.8367,3
33.0932,40.8060,10.9886,3
33.4926,41.2842,10.7529,3
33.2373,41.2856,16.0823,3
33.3976,41.0703,16.1857,3
33.2712,41.3790,21.3352,2
33.4215,41.5120,20.4055,3
33.3290,40.8480,26.4948,2
33.6575,40.7577,27.9685,2
33.2885,41.1608,31.5803,2
33.4303,40.8149,32.1127,2
33.2503,40.5220,36.2811,2
33.7101,41.4278,35.8385,2
33.5838,40.4581,42.0916,2
33.1795,41.3199,42.3826,2
33.6170,40.9641,47.2728,2
33.1212,40.7435,47.8427,2
33.4945,41.0839,53.2626,3
33.1610,41.2687,52.0420,3
33.7166,41.2160,58.3770,3
33.2807,41.7073,58.8940,3
33.5071,41.4052,63.0070,3
33.1674,41.2914,62.6982,3
33.6831,41.3670,68.5387,3
33.4569,41.3494,68.5583,3
33.3402,40.5983,74.1637,3
33.4943,41.8793,73.6363,3
33.4815,41.1503,79.2727,3
33.2277,41.0295,79.3612,3
33.3545,41.2897,84.2589,3
33.5014,41.3980,84.0968,3
33.1307,40.9727,89.0609,3
32.9959,41.0206,89.5732,3
33.6252,40.7108,94.7811,3
33.6467,40.8802,95.0050,3
33.7406,40.4939,100.0000,3
